-50.2	-0.19	1.31
-50.2	-0.59	1.88
-50.2	-0.99	0.53
-50.2	-1.39	0.38
-50.2	-1.79	2.3
-50.2	-9.39	1.55
-50.2	-9.79	2.26
-50.2	-10.1	0.5
-50.2	-10.5	1.6
-50.2	-10.9	2.04
-50.2	-11.3	1.95
-50.2	-11.7	2.01
-50.2	-12.1	0.6
-50.2	-12.5	0.42
-50.2	-12.9	3
-50.2	-13.3	2.84
-50.2	-13.7	1.86
-50.2	-14.1	1.23
-50.2	-14.5	0.25
-50.2	-14.9	0.06
-50.2	-15.3	0.07
-50.2	-15.7	1.08
-50.2	-16.1	0.11
-50.2	-16.5	2.19
-50.2	-16.9	1.63
-50.2	-17.3	2.28
-50.2	-17.7	0.17
-50.2	-18.1	1.76
-50.2	-18.5	0.45
-50.2	-18.9	1.8
-50.2	-19.3	1.05
-50.2	-19.7	2.72
-50.2	-2.19	0.5
-50.2	-2.59	0.39
-50.2	-2.99	0.66
-50.2	-20.1	2.61
-50.2	-20.5	2.46
-50.2	-20.9	1.33
-50.2	-21.3	0.6
-50.2	-21.7	2.91
-50.2	-22.1	2.13
-50.2	-22.5	2.94
-50.2	-22.9	2.76
-50.2	-23.3	2.51
-50.2	-23.7	0.00
-50.2	-24.1	0.84
-50.2	-24.5	2.83
-50.2	-24.9	1.03
-50.2	-25.3	2.11
-50.2	-25.7	0.56
-50.2	-26.1	0.35
-50.2	-26.5	1.81
-50.2	-26.9	1.17
-50.2	-27.3	0.95
-50.2	-27.7	2.48
-50.2	-28.1	1.66
-50.2	-28.5	0.58
-50.2	-28.9	1.11
-50.2	-29.3	1.2
-50.2	-29.7	1.29
-50.2	-3.39	0.53
-50.2	-3.79	1.56
-50.2	-30.1	0.83
-50.2	-30.5	0.96
-50.2	-30.9	1.16
-50.2	-31.3	2.98
-50.2	-31.7	1.85
-50.2	-32.1	1.22
-50.2	-32.5	2.91
-50.2	-32.9	0.73
-50.2	-33.3	1.03
-50.2	-33.7	2.02
-50.2	-34.1	2.99
-50.2	-34.5	1.82
-50.2	-34.9	2.06
-50.2	-35.3	2.66
-50.2	-35.7	1.00
-50.2	-36.1	0.78
-50.2	-36.5	0.02
-50.2	-36.9	2.66
-50.2	-37.3	2.52
-50.2	-37.7	0.56
-50.2	-38.1	0.69
-50.2	-38.5	0.86
-50.2	-38.9	1.2
-50.2	-39.3	1.27
-50.2	-39.7	2.24
-50.2	-4.19	0.83
-50.2	-4.59	1.59
-50.2	-4.99	0.35
-50.2	-40.1	1.9
-50.2	-40.5	1.00
-50.2	-40.9	0.82
-50.2	-41.3	0.93
-50.2	-41.7	1.57
-50.2	-42.1	2.13
-50.2	-42.5	0.93
-50.2	-42.9	1.98
-50.2	-43.3	1.99
-50.2	-43.7	0.27
-50.2	-44.1	0.28
-50.2	-44.5	1.9
-50.2	-44.9	1.45
-50.2	-45.3	1.97
-50.2	-45.7	1.19
-50.2	-46.1	2.92
-50.2	-46.5	1.98
-50.2	-46.9	1.02
-50.2	-47.3	0.02
-50.2	-47.7	2.31
-50.2	-48.1	2.33
-50.2	-48.5	2.71
-50.2	-48.9	1.44
-50.2	-49.3	0.78
-50.2	-49.7	0.63
-50.2	-5.39	1.06
-50.2	-5.79	1.07
-50.2	-50.1	0.19
-50.2	-50.5	0.78
-50.2	-50.9	1.55
-50.2	-51.3	0.92
-50.2	-51.7	0.42
-50.2	-52.1	1.2
-50.2	-52.5	1.78
-50.2	-52.9	0.05
-50.2	-53.3	0.8
-50.2	-53.7	2.81
-50.2	-54.1	2.56
-50.2	-54.5	1.87
-50.2	-54.9	0.92
-50.2	-55.3	2.52
-50.2	-55.7	2.72
-50.2	-56.1	1.53
-50.2	-56.5	0.42
-50.2	-56.9	0.19
-50.2	-57.3	0.81
-50.2	-57.7	0.83
-50.2	-58.1	2.65
-50.2	-58.5	1.75
-50.2	-58.9	2.00
-50.2	-59.3	2.87
-50.2	-59.7	2.44
-50.2	-6.19	0.66
-50.2	-6.59	2.02
-50.2	-6.99	1.64
-50.2	-60.1	2.32
-50.2	-60.5	0.89
-50.2	-60.9	2.72
-50.2	-61.3	0.92
-50.2	-61.7	1.81
-50.2	-62.1	2.42
-50.2	-62.5	0.98
-50.2	-62.9	2.77
-50.2	-63.3	1.46
-50.2	-63.7	1.99
-50.2	-64.1	0.97
-50.2	-64.5	1.88
-50.2	-64.9	0.53
-50.2	-65.3	1.7
-50.2	-65.7	0.52
-50.2	-66.1	0.53
-50.2	-66.5	0.84
-50.2	-66.9	1.88
-50.2	-67.3	2.74
-50.2	-67.7	1.38
-50.2	-68.1	1.26
-50.2	-68.5	0.11
-50.2	-68.9	0.4
-50.2	-69.3	1.44
-50.2	-69.7	1.01
-50.2	-7.39	1.39
-50.2	-7.79	1.59
-50.2	-70.1	2.96
-50.2	-70.5	1.84
-50.2	-70.9	0.85
-50.2	-71.3	2.77
-50.2	-71.7	1.56
-50.2	-72.1	2.56
-50.2	-72.5	0.35
-50.2	-72.9	2.82
-50.2	-73.3	2.58
-50.2	-73.7	2.65
-50.2	-74.1	0.65
-50.2	-74.5	0.75
-50.2	-74.9	1.22
-50.2	-75.3	0.99
-50.2	-75.7	2.56
-50.2	-76.1	2.71
-50.2	-76.5	0.85
-50.2	-76.9	1.36
-50.2	-77.3	2.89
-50.2	-77.7	1.01
-50.2	-78.1	0.47
-50.2	-78.5	0.6
-50.2	-78.9	0.33
-50.2	-79.3	0.55
-50.2	-79.8	1.33
-50.2	-8.19	2.66
-50.2	-8.59	0.65
-50.2	-8.99	0.29
-50.2	-80.2	0.79
-50.2	-80.6	0.19
-50.2	-81.4	2.29
-50.2	-81.8	1.15
-50.2	-81;0	1.15
-50.2	-82.2	2.02
-50.2	-82.6	2.69
-50.2	-83.0	2.56
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
