-50.2	-0.19	0.95
-50.2	-0.59	0.50
-50.2	-0.99	0.74
-50.2	-1.39	0.00
-50.2	-1.79	0.66
-50.2	-9.39	1.58
-50.2	-9.79	1.06
-50.2	-10.1	1.00
-50.2	-10.5	0.00
-50.2	-10.9	0.55
-50.2	-11.3	0.78
-50.2	-11.7	0.64
-50.2	-12.1	0.00
-50.2	-12.5	0.57
-50.2	-12.9	0.00
-50.2	-13.3	0.90
-50.2	-13.7	0.01
-50.2	-14.1	0.00
-50.2	-14.5	0.00
-50.2	-14.9	0.32
-50.2	-15.3	0.00
-50.2	-15.7	0.00
-50.2	-16.1	0.00
-50.2	-16.5	0.00
-50.2	-16.9	0.00
-50.2	-17.3	0.00
-50.2	-17.7	0.00
-50.2	-18.1	0.00
-50.2	-18.5	0.00
-50.2	-18.9	0.00
-50.2	-19.3	0.51
-50.2	-19.7	0.89
-50.2	-2.19	0.97
-50.2	-2.59	0.00
-50.2	-2.99	0.44
-50.2	-20.1	0.33
-50.2	-20.5	0.00
-50.2	-20.9	0.00
-50.2	-21.3	0.00
-50.2	-21.7	0.00
-50.2	-22.1	0.00
-50.2	-22.5	0.00
-50.2	-22.9	0.00
-50.2	-23.3	0.00
-50.2	-23.7	1.66
-50.2	-24.1	1.27
-50.2	-24.5	1.44
-50.2	-24.9	1.00
-50.2	-25.3	1.00
-50.2	-25.7	0.23
-50.2	-26.1	0.99
-50.2	-26.5	0.80
-50.2	-26.9	0.44
-50.2	-27.3	0.00
-50.2	-27.7	0.00
-50.2	-28.1	0.00
-50.2	-28.5	0.00
-50.2	-28.9	0.00
-50.2	-29.3	0.00
-50.2	-29.7	0.00
-50.2	-3.39	0.43
-50.2	-3.79	1.78
-50.2	-30.1	0.39
-50.2	-30.5	0.27
-50.2	-30.9	0.19
-50.2	-31.3	0.00
-50.2	-31.7	0.00
-50.2	-32.1	0.00
-50.2	-32.5	0.00
-50.2	-32.9	0.00
-50.2	-33.3	0.00
-50.2	-33.7	0.00
-50.2	-34.1	0.31
-50.2	-34.5	0.73
-50.2	-34.9	0.23
-50.2	-35.3	0.00
-50.2	-35.7	0.00
-50.2	-36.1	0.00
-50.2	-36.5	0.00
-50.2	-36.9	0.20
-50.2	-37.3	0.26
-50.2	-37.7	0.68
-50.2	-38.1	0.00
-50.2	-38.5	0.86
-50.2	-38.9	0.52
-50.2	-39.3	0.00
-50.2	-39.7	0.00
-50.2	-4.19	1.00
-50.2	-4.59	1.13
-50.2	-4.99	1.49
-50.2	-40.1	0.00
-50.2	-40.5	0.00
-50.2	-40.9	0.00
-50.2	-41.3	0.00
-50.2	-41.7	0.00
-50.2	-42.1	0.90
-50.2	-42.5	1.00
-50.2	-42.9	1.05
-50.2	-43.3	1.27
-50.2	-43.7	1.04
-50.2	-44.1	1.51
-50.2	-44.5	1.00
-50.2	-44.9	0.00
-50.2	-45.3	0.00
-50.2	-45.7	0.00
-50.2	-46.1	0.00
-50.2	-46.5	0.00
-50.2	-46.9	0.00
-50.2	-47.3	0.00
-50.2	-47.7	0.60
-50.2	-48.1	0.20
-50.2	-48.5	0.00
-50.2	-48.9	0.56
-50.2	-49.3	0.15
-50.2	-49.7	0.04
-50.2	-5.39	1.00
-50.2	-5.79	0.00
-50.2	-50.1	0.00
-50.2	-50.5	0.96
-50.2	-50.9	0.14
-50.2	-51.3	0.14
-50.2	-51.7	0.80
-50.2	-52.1	0.10
-50.2	-52.5	0.86
-50.2	-52.9	0.54
-50.2	-53.3	0.00
-50.2	-53.7	0.44
-50.2	-54.1	0.00
-50.2	-54.5	0.18
-50.2	-54.9	0.00
-50.2	-55.3	0.52
-50.2	-55.7	0.00
-50.2	-56.1	0.00
-50.2	-56.5	0.00
-50.2	-56.9	0.63
-50.2	-57.3	0.08
-50.2	-57.7	0.97
-50.2	-58.1	0.42
-50.2	-58.5	0.00
-50.2	-58.9	0.00
-50.2	-59.3	0.00
-50.2	-59.7	0.00
-50.2	-6.19	0.96
-50.2	-6.59	0.88
-50.2	-6.99	0.00
-50.2	-60.1	0.00
-50.2	-60.5	0.00
-50.2	-60.9	0.00
