-50.2	-0.19	6.74
-50.2	-0.59	3.31
-50.2	-0.99	3.83
-50.2	-1.39	4.66
-50.2	-1.79	8.26
-50.2	-9.39	5.98
-50.2	-9.79	7.15
-50.2	-10.1	2.25
-50.2	-10.5	6.31
-50.2	-10.9	7.97
-50.2	-11.3	3.2
-50.2	-11.7	2.94
-50.2	-12.1	0.66
-50.2	-12.5	4.64
-50.2	-12.9	6.24
-50.2	-13.3	8.05
-50.2	-13.7	6.38
-50.2	-14.1	4.94
-50.2	-14.5	1.01
-50.2	-14.9	3.19
-50.2	-15.3	2.72
-50.2	-15.7	2.15
-50.2	-16.1	5.83
-50.2	-16.5	6.38
-50.2	-16.9	3.27
-50.2	-17.3	3.65
-50.2	-17.7	4.01
-50.2	-18.1	4.02
-50.2	-18.5	1.19
-50.2	-18.9	6.41
-50.2	-19.3	1.54
-50.2	-19.7	6.42
-50.2	-2.19	1.5
-50.2	-2.59	2.27
-50.2	-2.99	6.22
-50.2	-20.1	8.17
-50.2	-20.5	8.07
-50.2	-20.9	6.59
-50.2	-21.3	0.78
-50.2	-21.7	3.66
-50.2	-22.1	3.57
-50.2	-22.5	8.22
-50.2	-22.9	8.03
-50.2	-23.3	6.88
-50.2	-23.7	1.52
-50.2	-24.1	1.97
-50.2	-24.5	2.91
-50.2	-24.9	4.54
-50.2	-25.3	3.42
-50.2	-25.7	5.62
-50.2	-26.1	5.39
-50.2	-26.5	6.89
-50.2	-26.9	4.72
-50.2	-27.3	3.55
-50.2	-27.7	3.16
-50.2	-28.1	2.43
-50.2	-28.5	0.62
-50.2	-28.9	1.14
-50.2	-29.3	5.77
-50.2	-29.7	4.31
-50.2	-3.39	2.2
-50.2	-3.79	5.69
-50.2	-30.1	3.79
-50.2	-30.5	4.53
-50.2	-30.9	2.31
-50.2	-31.3	6.41
-50.2	-31.7	3.83
-50.2	-32.1	3.08
-50.2	-32.5	4.82
-50.2	-32.9	4.71
-50.2	-33.3	2.87
-50.2	-33.7	6.55
-50.2	-34.1	6.31
-50.2	-34.5	5.98
-50.2	-34.9	2.97
-50.2	-35.3	7.5
-50.2	-35.7	2.21
-50.2	-36.1	5.35
-50.2	-36.5	5.7
-50.2	-36.9	7.54
-50.2	-37.3	3.24
-50.2	-37.7	0.71
-50.2	-38.1	5.18
-50.2	-38.5	5.53
-50.2	-38.9	1.92
-50.2	-39.3	1.75
