-50.2	-0.19	2.71
-50.2	-0.59	0.72
-50.2	-0.99	1.65
-50.2	-1.39	2.14
-50.2	-1.79	2.98
-50.2	-9.39	2.21
-50.2	-9.79	2.44
-50.2	-10.1	0.88
-50.2	-10.5	2.35
-50.2	-10.9	2.96
-50.2	-11.3	0.63
-50.2	-11.7	0.47
-50.2	-12.1	0.03
-50.2	-12.5	2.11
-50.2	-12.9	1.62
-50.2	-13.3	2.61
-50.2	-13.7	2.26
-50.2	-14.1	1.85
-50.2	-14.5	0.38
-50.2	-14.9	1.56
-50.2	-15.3	1.32
-50.2	-15.7	0.53
-50.2	-16.1	2.86
-50.2	-16.5	2.09
-50.2	-16.9	0.82
-50.2	-17.3	0.68
-50.2	-17.7	1.92
-50.2	-18.1	1.13
-50.2	-18.5	0.37
-50.2	-18.9	2.31
-50.2	-19.3	0.25
-50.2	-19.7	1.85
-50.2	-2.19	0.5
-50.2	-2.59	0.94
-50.2	-2.99	2.78
-50.2	-20.1	2.78
-50.2	-20.5	2.81
-50.2	-20.9	2.63
-50.2	-21.3	0.09
-50.2	-21.7	0.38
-50.2	-22.1	0.72
-50.2	-22.5	2.64
-50.2	-22.9	2.64
-50.2	-23.3	2.18
-50.2	-23.7	0.76
-50.2	-24.1	0.57
-50.2	-24.5	0.04
-50.2	-24.9	1.75
-50.2	-25.3	0.65
-50.2	-25.7	2.53
-50.2	-26.1	2.52
-50.2	-26.5	2.54
-50.2	-26.9	1.77
-50.2	-27.3	1.3
-50.2	-27.7	0.34
-50.2	-28.1	0.38
-50.2	-28.5	0.02
-50.2	-28.9	0.02
-50.2	-29.3	2.28
-50.2	-29.7	1.51
-50.2	-3.39	0.83
-50.2	-3.79	2.06
-50.2	-30.1	1.48
-50.2	-30.5	1.79
-50.2	-30.9	0.57
-50.2	-31.3	1.71
-50.2	-31.7	0.99
-50.2	-32.1	0.93
-50.2	-32.5	0.95
-50.2	-32.9	1.99
-50.2	-33.3	0.92
-50.2	-33.7	2.26
-50.2	-34.1	1.66
-50.2	-34.5	2.08
-50.2	-34.9	0.46
-50.2	-35.3	2.42
-50.2	-35.7	0.61
-50.2	-36.1	2.28
-50.2	-36.5	2.84
-50.2	-36.9	2.44
-50.2	-37.3	0.36
-50.2	-37.7	0.08
-50.2	-38.1	2.24
-50.2	-38.5	2.34
-50.2	-38.9	0.36
-50.2	-39.3	0.24
-50.2	-39.7	1.5
-50.2	-4.19	1.15
-50.2	-4.59	1.89
-50.2	-4.99	1.78
-50.2	-40.1	2.92
-50.2	-40.5	2.29
-50.2	-40.9	0.04
-50.2	-41.3	0.51
-50.2	-41.7	1.69
-50.2	-42.1	2.54
-50.2	-42.5	2.9
-50.2	-42.9	0.07
-50.2	-43.3	1.91
-50.2	-43.7	0.21
-50.2	-44.1	2.31
-50.2	-44.5	2.52
-50.2	-44.9	0.18
-50.2	-45.3	1.15
-50.2	-45.7	2.28
-50.2	-46.1	1.34
-50.2	-46.5	2.85
-50.2	-46.9	2.2
-50.2	-47.3	0.87
-50.2	-47.7	1.73
-50.2	-48.1	2.44
-50.2	-48.5	0.31
-50.2	-48.9	1.74
-50.2	-49.3	0.87
-50.2	-49.7	0.96
-50.2	-5.39	1.48
-50.2	-5.79	1.42
-50.2	-50.1	2.31
-50.2	-50.5	2.07
-50.2	-50.9	1.79
-50.2	-51.3	0.15
-50.2	-51.7	2.91
-50.2	-52.1	1.89
-50.2	-52.5	0.65
-50.2	-52.9	2.39
-50.2	-53.3	1.43
-50.2	-53.7	1.34
