-50.2	-0.19	4.03
-50.2	-0.59	2.59
-50.2	-0.99	2.18
-50.2	-1.39	2.52
-50.2	-1.79	5.28
-50.2	-9.39	3.77
-50.2	-9.79	4.71
-50.2	-10.1	1.38
-50.2	-10.5	3.96
-50.2	-10.9	5
-50.2	-11.3	2.57
-50.2	-11.7	2.48
-50.2	-12.1	0.63
-50.2	-12.5	2.53
-50.2	-12.9	4.62
-50.2	-13.3	5.45
-50.2	-13.7	4.12
-50.2	-14.1	3.08
-50.2	-14.5	0.63
-50.2	-14.9	1.62
-50.2	-15.3	1.4
-50.2	-15.7	1.62
-50.2	-16.1	2.97
-50.2	-16.5	4.28
-50.2	-16.9	2.45
-50.2	-17.3	2.96
-50.2	-17.7	2.09
-50.2	-18.1	2.89
-50.2	-18.5	0.82
-50.2	-18.9	4.1
-50.2	-19.3	1.29
-50.2	-19.7	4.57
-50.2	-2.19	1.00
-50.2	-2.59	1.33
-50.2	-2.99	3.44
-50.2	-20.1	5.39
-50.2	-20.5	5.27
-50.2	-20.9	3.96
-50.2	-21.3	0.69
-50.2	-21.7	3.29
-50.2	-22.1	2.85
-50.2	-22.5	5.58
-50.2	-22.9	5.4
-50.2	-23.3	4.7
-50.2	-23.7	0.76
-50.2	-24.1	1.41
-50.2	-24.5	2.87
-50.2	-24.9	2.78
-50.2	-25.3	2.76
-50.2	-25.7	3.09
-50.2	-26.1	2.87
-50.2	-26.5	4.35
-50.2	-26.9	2.94
-50.2	-27.3	2.25
-50.2	-27.7	2.82
-50.2	-28.1	2.04
-50.2	-28.5	0.6
-50.2	-28.9	1.13
-50.2	-29.3	3.48
-50.2	-29.7	2.8
-50.2	-3.39	1.37
-50.2	-3.79	3.63
-50.2	-30.1	2.31
-50.2	-30.5	2.74
-50.2	-30.9	1.74
-50.2	-31.3	4.7
-50.2	-31.7	2.84
-50.2	-32.1	2.15
-50.2	-32.5	3.86
-50.2	-32.9	2.72
-50.2	-33.3	1.95
-50.2	-33.7	4.28
-50.2	-34.1	4.65
-50.2	-34.5	3.9
-50.2	-34.9	2.51
-50.2	-35.3	5.08
-50.2	-35.7	1.61
-50.2	-36.1	3.06
-50.2	-36.5	2.86
-50.2	-36.9	5.1
-50.2	-37.3	2.88
-50.2	-37.7	0.64
-50.2	-38.1	2.93
-50.2	-38.5	3.2
-50.2	-38.9	1.56
-50.2	-39.3	1.51
-50.2	-39.7	3.74
-50.2	-4.19	1.98
-50.2	-4.59	3.48
-50.2	-4.99	2.13
-50.2	-40.1	4.82
-50.2	-40.5	3.29
-50.2	-40.9	0.86
-50.2	-41.3	1.44
-50.2	-41.7	3.26
-50.2	-42.1	4.66
-50.2	-42.5	3.83
-50.2	-42.9	2.06
-50.2	-43.3	3.9
-50.2	-43.7	0.48
-50.2	-44.1	2.59
-50.2	-44.5	4.43
-50.2	-44.9	1.63
-50.2	-45.3	3.12
-50.2	-45.7	3.47
-50.2	-46.1	4.26
-50.2	-46.5	4.83
-50.2	-46.9	3.22
-50.2	-47.3	0.9
-50.2	-47.7	4.04
-50.2	-48.1	4.76
-50.2	-48.5	3.02
-50.2	-48.9	3.18
-50.2	-49.3	1.65
-50.2	-49.7	1.59
-50.2	-5.39	2.54
-50.2	-5.79	2.49
-50.2	-50.1	2.5
-50.2	-50.5	2.85
-50.2	-50.9	3.34
-50.2	-51.3	1.08
-50.2	-51.7	3.32
-50.2	-52.1	3.09
-50.2	-52.5	2.43
-50.2	-52.9	2.44
-50.2	-53.3	2.24
-50.2	-53.7	4.15
-50.2	-54.1	4.75
-50.2	-54.5	2.28
-50.2	-54.9	3.77
-50.2	-55.3	3.61
-50.2	-55.7	3.06
-50.2	-56.1	2.95
-50.2	-56.5	2.2
-50.2	-56.9	1.07
-50.2	-57.3	2.23
-50.2	-57.7	0.96
-50.2	-58.1	4.06
-50.2	-58.5	1.87
-50.2	-58.9	2.66
-50.2	-59.3	4.61
-50.2	-59.7	4.55
-50.2	-6.19	3.65
-50.2	-6.59	4.39
-50.2	-6.99	3.67
-50.2	-60.1	2.86
-50.2	-60.5	3.07
-50.2	-60.9	5.39
-50.2	-61.3	1.81
-50.2	-61.7	4.5
-50.2	-62.1	3.91
-50.2	-62.5	3.14
-50.2	-62.9	3.11
-50.2	-63.3	2.94
-50.2	-63.7	2.33
-50.2	-64.1	2.25
-50.2	-64.5	2.2
-50.2	-64.9	2.57
-50.2	-65.3	4.01
-50.2	-65.7	1.93
-50.2	-66.1	1.03
-50.2	-66.5	1.17
-50.2	-66.9	3.02
-50.2	-67.3	4.91
-50.2	-67.7	2.00
-50.2	-68.1	3.34
-50.2	-68.5	2.14
-50.2	-68.9	2.44
-50.2	-69.3	4.18
-50.2	-69.7	3.57
-50.2	-7.39	3.88
-50.2	-7.79	2.66
-50.2	-70.1	4.39
-50.2	-70.5	3.28
-50.2	-70.9	2.12
-50.2	-71.3	4.04
-50.2	-71.7	3.83
-50.2	-72.1	3.5
